id,name,round,homeTeam,awayTeam,time,venue,clash
596999,11D 2022,2,Vermont Gold,The Basin White,10:05,Livingstone Primary School,
596990,12B Girls 2022,2,Boronia,Montrose,10:05,Miller Park,
596999,11D 2022,2,Montrose Red,Blackburn Red,10:05,Montrose Recreation Reserve,
596965,12A Girls 2022,2,Blackburn,The Basin Green,10:05,Morton Park,
597024,11B 2022,2,Norwood,East Burwood ,10:05,Mullum Mullum Reserve,
597013,11C 2022,2,South Belgrave,Upper Ferntree Gully,10:05,Narre Warren East Reserve,
597010,9 Black 2022,2,Waverley Blues,Blackburn ,10:05,Pinewood reserve,
596999,11D 2022,2,North Ringwood Black,Mitcham Yellow,10:05,Quambee Reserve,
597008,11A 2022,2,North Ringwood Red,Mitcham Black,10:05,Ringwood North Reserve,
597024,11B 2022,2,Wantirna South Green,Rowville ,10:05,Schultz Reserve,
597013,11C 2022,2,Endeavour Hills ,Boronia,10:05,Singleton Reserve,
596965,12A Girls 2022,2,Wantirna South,Vermont,10:05,Templeton Reserve,
597024,11B 2022,2,Lilydale,East Ringwood,10:05,The Gateway Reserve,
596965,12A Girls 2022,2,Ferntree Gully Eagles,SBL Wolves Black,10:05,Wally Tew Reserve,
597008,11A 2022,2,Vermont Purple,Montrose Blue,10:05,Whitehorse Reserve,
597011,8 South 2022,2,Bayswater,Wantirna South Green,11:00,Lewis Park,
597011,8 South 2022,2,Mitcham,Rowville,11:00,Lewis Park,
597016,8 North 2022,2,Montrose,Norwood,11:00,Quambee Reserve,
596991,12B 2022,2,Croydon,Mooroolbark,11:25,Barngeong Reserve,
596966,12C 2022,2,The Basin,Waverley Blues,11:25,Batterham Reserve,
596980,13A Red 2022,2,The Basin,Ferntree Gully Eagles,11:25,Batterham Reserve,
596966,12C 2022,2,Bayswater,South Belgrave,11:25,Bayswater Junior Oval,
597013,11C 2022,2,South Croydon,Noble Park,11:25,Benson Oval,
596972,12A 2022,2,Glen Waverley Rovers,Vermont Purple,11:25,Brentwood Reserve,
596972,12A 2022,2,Lysterfield Teal,Wantirna South Green,11:25,Carrington Park,
596987,13C 2022,2,Glen Waverley Hawks ,Rowville Knights,11:25,Central Reserve,
596975,14C Girls 2022,2,Upper Ferntree Gully,Waverley Blues,11:25,Dobson Park,
597006,13B 2022,2,East Burwood,Rowville,11:25,East Burwood Reserve,
596983,14B Girls 2022,2,Rowville,Knox,11:25,Eildon Park,
596988,14A Girls 2022,2,Blackburn ,Vermont,11:25,Eley Park,
607547,13A Black 2022,2,Montrose Blue,East Ringwood,11:25,Elizabeth Bridge Reserve,
596966,12C 2022,2,East Ringwood,North Ringwood Black,11:25,Glen Park,
596966,12C 2022,2,Heathmont,Ringwood,11:25,Heatherdale Reserve,
596980,13A Red 2022,2,Mooroolbark,Lysterfield Teal,11:25,Kiloran Park,
596964,12D 2022,2,Chirnside Park,Wantirna South White,11:25,Kimberley Reserve,
596983,14B Girls 2022,2,Chirnside Park,Mitcham,11:25,Kimberley Reserve,
596987,13C 2022,2,Lysterfield Grey,Donvale,11:25,Lakesfield Reserve,
596981,13D 2022,2,Fairpark,Blackburn Red,11:25,Lewis Park,
596991,12B 2022,2,Rowville Knights,Mitcham,11:25,Liberty Reserve,
596964,12D 2022,2,Vermont Gold,Lysterfield Grey,11:25,Livingstone Primary School,
596981,13D 2022,2,Boronia,Heathmont ,11:25,Miller Park,
596981,13D 2022,2,Montrose Red,Bayswater,11:25,Montrose Recreation Reserve,
596964,12D 2022,2,Blackburn Red,Kilsyth,11:25,Morton Park,
596972,12A 2022,2,Blackburn Black,South Croydon,11:25,Morton Park,
596972,12A 2022,2,Norwood ,North Ringwood Red,11:25,Mullum Mullum Reserve,
596988,14A Girls 2022,2,SBL Wolves Black,Montrose,11:25,Narre Warren East Reserve,
597006,13B 2022,2,Waverley Blues,Upper Ferntree Gully,11:25,Pinewood reserve,
597006,13B 2022,2,Kilsyth,Glen Waverley Rovers,11:25,Pinks Reserve,
607547,13A Black 2022,2,North Ringwood Red,Vermont Purple,11:25,Ringwood North Reserve,
596987,13C 2022,2,Noble Park,North Ringwood Black,11:25,Ross Reserve,
607547,13A Black 2022,2,Wantirna South Green,Blackburn Black,11:25,Templeton Reserve,
596991,12B 2022,2,Lilydale,Rowville,11:25,The Gateway Reserve,
596980,13A Red 2022,2,Mitcham,Norwood Black,11:25,Walker Park,
596988,14A Girls 2022,2,Ferntree Gully Eagles,East Ringwood,11:25,Wally Tew Reserve,
596991,12B 2022,2,Ferntree Gully Eagles,Montrose,11:25,Wally Tew Reserve,
596987,13C 2022,2,Vermont Gold,Chirnside Park,11:25,Whitehorse Reserve,
597011,8 South 2022,2,Blackburn Red,Boronia,12:00,Lewis Park,
597011,8 South 2022,2,Noble Park/ Vermont,Blackburn Black,12:00,Lewis Park,
597016,8 North 2022,2,Mooroolbark,East Ringwood,12:00,Quambee Reserve,
596970,Deakin Uni 16B Girls 2022,2,East Ringwood,Wantirna South,12:55,Ainslie Park,
596986,14A 2022,2,Croydon,North Ringwood Red,12:55,Barngeong Reserve,
596993,15B 2022,2,The Basin,Forest Hill,12:55,Batterham Reserve,
596975,14C Girls 2022,2,Bayswater/Kilsyth,SBL Wolves Teal,12:55,Bayswater Junior Oval,
596975,14C Girls 2022,2,South Croydon,Boronia,12:55,Benson Oval,
596968,15C 2022,2,Glen Waverley Rovers,Upper Ferntree Gully,12:55,Brentwood Reserve,
596986,14A 2022,2,Lysterfield ,Blackburn Black,12:55,Carrington Park,
596978,14D 2022,2,Coldstream,Knox Black,12:55,Coldstream Reserve,
596973,14C 2022,2,Upper Ferntree Gully,South Belgrave,12:55,Dobson Park,
596968,15C 2022,2,Donvale,Knox,12:55,Donvale Reserve,
596969,14B 2022,2,East Burwood,Mooroolbark,12:55,East Burwood Reserve,
596982,15D 2022,2,Rowville Gold,Mooroolbark Gold,12:55,Eildon Park,
596992,15A 2022,2,Rowville Brown,Blackburn Black,12:55,Eildon Park,
596978,14D 2022,2,Montrose Red,East Ringwood White,12:55,Elizabeth Bridge Reserve,
596986,14A 2022,2,East Ringwood Blue,Rowville Hawks,12:55,Glen Park,
596983,14B Girls 2022,2,Heathmont,North Ringwood,12:55,Heatherdale Reserve,
596993,15B 2022,2,Mooroolbark Green,Noble Park,12:55,Heights Reserve,
596977,Deakin Uni 16C Girls 2022,2,Mooroolbark ,South Croydon,12:55,Kiloran Park,
596970,Deakin Uni 16B Girls 2022,2,Knox,Heathmont,12:55,Knox Gardens Reserve,
596982,15D 2022,2,Lysterfield Grey,Boronia,12:55,Lakesfield Reserve,
596982,15D 2022,2,Fairpark,Bayswater,12:55,Lewis Park,
596971,Deakin Uni 16A Girls 2022,2,Rowville Knights,Vermont,12:55,Liberty Reserve,
596986,14A 2022,2,Vermont Purple,The Basin,12:55,Livingstone Primary School,
596973,14C 2022,2,Boronia,Wantirna South,12:55,Miller Park,
596992,15A 2022,2,Montrose Blue,Lysterfield Teal,12:55,Montrose Recreation Reserve,
596977,Deakin Uni 16C Girls 2022,2,Blackburn Red,Kilsyth,12:55,Morton Park,
596978,14D 2022,2,Blackburn Red,Kilsyth,12:55,Morton Park,
596993,15B 2022,2,Waverley Blues,Norwood,12:55,Pinewood reserve,
596968,15C 2022,2,Kilsyth,Blackburn Red,12:55,Pinks Reserve,
596970,Deakin Uni 16B Girls 2022,2,North Ringwood,Ferntree Gully /Norwood,12:55,Quambee Reserve,
596978,14D 2022,2,North Ringwood Black,Vermont Gold,12:55,Quambee Reserve - Back Oval,
596992,15A 2022,2,North Ringwood Red,East Ringwood ,12:55,Ringwood North Reserve,
596973,14C 2022,2,Noble Park,South Croydon,12:55,Ross Reserve,
596969,14B 2022,2,Rowville Knights,Waverley Blues,12:55,Scoresby Recreation Reserve,
596981,13D 2022,2,Wantirna South White,Norwood Purple,12:55,Templeton Reserve,
596992,15A 2022,2,Vermont Purple,Mitcham,12:55,Vermont Recreation Reserve,
596986,14A 2022,2,Mitcham,Knox Red,12:55,Walker Park,
596969,14B 2022,2,Ferntree Gully Eagles,Montrose Blue,12:55,Wally Tew Reserve,
596971,Deakin Uni 16A Girls 2022,2,Ferntree Gully Eagles Blue,SBL Wolves Black,12:55,Wally Tew Reserve,
596982,15D 2022,2,Vermont Gold,Montrose Red,12:55,Whitehorse Reserve,
597001,17.5 C 2022,2,East Ringwood White,Blackburn Red,14:45,Ainslie Park,
597014,17.5 B 2022,2,The Basin,Forest Hill,14:45,Batterham Reserve,
596970,Deakin Uni 16B Girls 2022,2,Bayswater,Endeavour Hills/Rowville,14:45,Bayswater Junior Oval,
596968,15C 2022,2,South Croydon,North Ringwood Black,14:45,Benson Oval,
596967,Deakin Uni 18A Girls 2022,2,Glen Waverley Rovers,North Ringwood,14:45,Brentwood Reserve,
596976,16B 2022,2,Glen Waverley Hawks,Coldstream,14:45,Central Reserve,
597001,17.5 C 2022,2,Coldstream,Fairpark,14:45,Coldstream Reserve,
596976,16B 2022,2,East Burwood,Ferntree Gully white,14:45,East Burwood Reserve,
596998,17.5 A 2022,2,Rowville ,Endeavour Hills ,14:45,Eildon Park,
596993,15B 2022,2,Heathmont,South Belgrave,14:45,Heatherdale Reserve,
597007,17.5 Premier 2022,2,Mooroolbark ,Lysterfield Teal,14:45,Heights Reserve,
596976,16B 2022,2,Chirnside Park,Vermont Gold,14:45,Kimberley Reserve,
596989,16A 2022,2,Knox,Vermont Purple,14:45,Knox Gardens Reserve,
596984,Deakin Uni 18 Premier Girls 2022,2,SBL Wolves,Mooroolbark,14:45,Lakesfield Reserve,
596967,Deakin Uni 18A Girls 2022,2,Rowville Knights/ Bayswater,Upper Ferntree Gully,14:45,Liberty Reserve,
596998,17.5 A 2022,2,Lilydale ,Waverley Blues,14:45,Lilydale Sports Oval,
596984,Deakin Uni 18 Premier Girls 2022,2,Vermont,Montrose,14:45,Livingstone Primary School,
596977,Deakin Uni 16C Girls 2022,2,Boronia,Montrose,14:45,Miller Park,
597007,17.5 Premier 2022,2,Montrose ,East Ringwood Blue,14:45,Montrose Recreation Reserve,
596984,Deakin Uni 18 Premier Girls 2022,2,Blackburn,Mt Evelyn,14:45,Morton Park,
596989,16A 2022,2,Norwood,Lysterfield ,14:45,Mullum Mullum Reserve,
596967,Deakin Uni 18A Girls 2022,2,Waverley Blues,Emerald/ Monbulk,14:45,Pinewood reserve,
596976,16B 2022,2,Kilsyth,Mooroolbark,14:45,Pinks Reserve,
597007,17.5 Premier 2022,2,North Ringwood Red,Blackburn Black,14:45,Quambee Reserve,
597014,17.5 B 2022,2,North Ringwood Black,Glen Waverley Rovers ,14:45,Ringwood North Reserve,
597001,17.5 C 2022,2,Wantirna South White,Bayswater,14:45,Templeton Reserve,
597007,17.5 Premier 2022,2,Vermont Purple,Wantirna South Green,14:45,Vermont Recreation Reserve,
596998,17.5 A 2022,2,Mitcham,Ferntree Gully Eagles,14:45,Walker Park,
596989,16A 2022,2,Ferntree Gully Blue,Mitcham,14:45,Wally Tew Reserve,
597014,17.5 B 2022,2,Lysterfield Grey,Noble Park,18:20,Lakesfield Reserve,
596990,12B Girls 2022,3,The Basin White,South Croydon,9:00,Batterham Reserve,
597003,10 Black 2022,3,The Basin,Heathmont Blue,9:00,Batterham Reserve,
597017,9 Red 2022,3,Bayswater,Upper Ferntree Gully,9:00,Bayswater Junior Oval,
597015,10 White 2022,3,South Croydon,Waverley Blues,9:00,Benson Oval,
597020,10 Blue 2022,3,Glen Waverley Rovers,Heathmont Gold,9:00,Brentwood Reserve,
597003,10 Black 2022,3,Lysterfield Teal,North Ringwood Red,9:00,Carrington Park,
597015,10 White 2022,3,Coldstream,East Ringwood White,9:00,Coldstream Reserve,
597020,10 Blue 2022,3,Upper Ferntree Gully,Blackburn Red,9:00,Dobson Park,
597002,10 Red 2022,3,Rowville,Boronia,9:00,Eildon Park,
597010,9 Black 2022,3,East Ringwood,Lysterfield Teal,9:00,Glen Park,
597000,9 White 2022,3,Heathmont,Montrose,9:00,Heatherdale Reserve,
597000,9 White 2022,3,Ringwood,Norwood,9:00,Jubilee Park (Top Oval),
597015,10 White 2022,3,Mooroolbark,Chirnside Park,9:00,Kiloran Park,
597000,9 White 2022,3,Chirnside Park,Croydon,9:00,Kimberley Reserve,
597002,10 Red 2022,3,Knox,Fairpark,9:00,Knox Gardens Reserve,
597017,9 Red 2022,3,Lysterfield Grey,East Burwood ,9:00,Lakesfield Reserve,
597011,8 South 2022,3,The Basin,Bayswater,9:00,Lewis Park,
597011,8 South 2022,3,Wantirna South Green,Ferntree Gully Eagles,9:00,Lewis Park,
597017,9 Red 2022,3,Rowville Knights,Ferntree Gully Eagles,9:00,Liberty Reserve,
597010,9 Black 2022,3,Vermont ,Donvale/ Knox,9:00,Livingstone Primary School,
597017,9 Red 2022,3,Boronia ,Rowville ,9:00,Miller Park,
597003,10 Black 2022,3,Montrose Blue,Blackburn Black,9:00,Montrose Recreation Reserve,
597010,9 Black 2022,3,Blackburn ,The Basin Red,9:00,Morton Park,
597020,10 Blue 2022,3,Norwood Purple,Montrose Red,9:00,Mullum Mullum Reserve,
597017,9 Red 2022,3,South Belgrave,Wantirna South,9:00,Narre Warren East Reserve,
597002,10 Red 2022,3,Ferntree Gully Eagles,Rowville Knights,9:00,Pickett Reserve,
597010,9 Black 2022,3,Waverley Blues,The Basin Green,9:00,Pinewood reserve,
597000,9 White 2022,3,Kilsyth,Lilydale,9:00,Pinks Reserve,
597000,9 White 2022,3,North Ringwood Black,South Croydon,9:00,Quambee Reserve,
597016,8 North 2022,3,North Ringwood Red,South Croydon,9:00,Quambee Reserve,
597010,9 Black 2022,3,North Ringwood Red,Noble Park,9:00,Ringwood North Reserve,
597002,10 Red 2022,3,Noble Park,South Belgrave,9:00,Ross Reserve,
597002,10 Red 2022,3,Endeavour Hills ,Bayswater,9:00,Singleton Reserve,
597003,10 Black 2022,3,Wantirna South ,Norwood Black,9:00,Templeton Reserve,
597015,10 White 2022,3,Lilydale ,Kilsyth,9:00,The Gateway Reserve,
597020,10 Blue 2022,3,Vermont Gold,Lysterfield Grey,9:00,Vermont Recreation Reserve,
597003,10 Black 2022,3,Mitcham,Vermont Purple,9:00,Walker Park,
597011,8 South 2022,3,Wantirna South White,Ferntree Gully/ Endeavour Hills,10:00,Lewis Park,
597011,8 South 2022,3,Knox,Mitcham,10:00,Lewis Park,
597016,8 North 2022,3,East Ringwood,North Ringwood Black,10:00,Quambee Reserve,
596999,11D 2022,3,The Basin White,Lysterfield Grey,10:05,Batterham Reserve,
597008,11A 2022,3,The Basin Green,North Ringwood Red,10:05,Batterham Reserve,
597013,11C 2022,3,Bayswater/Kilsyth,South Belgrave,10:05,Bayswater Junior Oval,
597013,11C 2022,3,South Croydon,Endeavour Hills ,10:05,Benson Oval,
597010,9 Black 2022,3,Glen Waverley Rovers,Mitcham,10:05,Brentwood Reserve,
596964,12D 2022,3,Lysterfield Grey,Upper Ferntree Gully,10:05,Carrington Park,
597024,11B 2022,3,East Burwood ,Wantirna South Green,10:05,East Burwood Reserve,
597024,11B 2022,3,Rowville ,Heathmont,10:05,Eildon Park,
597024,11B 2022,3,East Ringwood,Mooroolbark,10:05,Glen Park,
596990,12B Girls 2022,3,Heathmont,Boronia,10:05,Heatherdale Reserve,
596966,12C 2022,3,Ringwood,The Basin,10:05,Jubilee Park (Top Oval),
597018,10 Girls 2022,3,South Croydon,Chirnside Park,10:05,Kiloran Park,
596990,12B Girls 2022,3,Chirnside Park,Rowville,10:05,Kimberley Reserve,
596990,12B Girls 2022,3,Knox,Norwood,10:05,Knox Gardens Reserve,
596965,12A Girls 2022,3,SBL Wolves Black,Wantirna South,10:05,Lakesfield Reserve,
597013,11C 2022,3,Rowville Knights,Upper Ferntree Gully,10:05,Liberty Reserve,
596999,11D 2022,3,Vermont Gold,Montrose Red,10:05,Livingstone Primary School,
597013,11C 2022,3,Boronia,Glen Waverley Rovers,10:05,Miller Park,
597008,11A 2022,3,Montrose Blue,Lysterfield Teal,10:05,Montrose Recreation Reserve,
596999,11D 2022,3,Blackburn Red,Mitcham Yellow,10:05,Morton Park,
597008,11A 2022,3,Blackburn Black,Vermont Purple,10:05,Morton Park,
597018,10 Girls 2022,3,Norwood ,Waverley Blues,10:05,Mullum Mullum Reserve,
597024,11B 2022,3,Norwood,Lilydale,10:05,Mullum Mullum Reserve,
596990,12B Girls 2022,3,SBL Wolves Teal,Bayswater,10:05,Narre Warren East Reserve,
596965,12A Girls 2022,3,Ferntree Gully Eagles,East Ringwood,10:05,Pickett Reserve,
596966,12C 2022,3,Waverley Blues,Bayswater,10:05,Pinewood reserve,
596964,12D 2022,3,Kilsyth,Wantirna South White,10:05,Pinks Reserve,
596965,12A Girls 2022,3,North Ringwood,The Basin Green,10:05,Quambee Reserve,
597018,10 Girls 2022,3,North Ringwood,East Ringwood,10:05,Ringwood North Reserve,
597013,11C 2022,3,Noble Park,Coldstream,10:05,Ross Reserve,
597018,10 Girls 2022,3,Wantirna South,The Basin,10:05,Schultz Reserve,
596999,11D 2022,3,Wantirna South White,North Ringwood Black,10:05,Templeton Reserve,
596965,12A Girls 2022,3,Vermont,Blackburn,10:05,Vermont Recreation Reserve,
597008,11A 2022,3,Mitcham Black,Knox,10:05,Walker Park,
597011,8 South 2022,3,Lysterfield,Fairpark/Rowville Knights,11:00,Lewis Park,
597011,8 South 2022,3,Rowville,Blackburn Red,11:00,Lewis Park,
597016,8 North 2022,3,Norwood,Mooroolbark,11:00,Quambee Reserve,
596988,14A Girls 2022,3,East Ringwood,Wantirna South,11:25,Ainslie Park,
596980,13A Red 2022,3,The Basin,Mitcham,11:25,Batterham Reserve,
596981,13D 2022,3,Bayswater,Wantirna South White,11:25,Bayswater Junior Oval,
596975,14C Girls 2022,3,South Croydon,Bayswater/Kilsyth,11:25,Benson Oval,
597006,13B 2022,3,Glen Waverley Rovers,Rowville,11:25,Brentwood Reserve,
596987,13C 2022,3,Donvale,Rowville Knights,11:25,Donvale Reserve,
596983,14B Girls 2022,3,Rowville,Chirnside Park,11:25,Eildon Park,
596991,12B 2022,3,Rowville,Ferntree Gully Eagles,11:25,Eildon Park,
596981,13D 2022,3,Montrose Red,Fairpark,11:25,Elizabeth Bridge Reserve,
607547,13A Black 2022,3,East Ringwood,Vermont Purple,11:25,Glen Park,
596966,12C 2022,3,Heathmont,East Ringwood,11:25,Heatherdale Reserve,
597006,13B 2022,3,Ringwood,East Burwood,11:25,Jubilee Park (Top Oval),
596991,12B 2022,3,Mooroolbark,Montrose,11:25,Kiloran Park,
596987,13C 2022,3,Chirnside Park,Noble Park,11:25,Kimberley Reserve,
596983,14B Girls 2022,3,Knox,North Ringwood,11:25,Knox Gardens Reserve,
596980,13A Red 2022,3,Lysterfield Teal,Norwood Black,11:25,Lakesfield Reserve,
596991,12B 2022,3,Rowville Knights,Croydon,11:25,Liberty Reserve,
596964,12D 2022,3,Vermont Gold,Blackburn Red,11:25,Livingstone Primary School,
596975,14C Girls 2022,3,Boronia,Norwood,11:25,Miller Park,
596988,14A Girls 2022,3,Montrose,Vermont,11:25,Montrose Recreation Reserve,
596981,13D 2022,3,Blackburn Red,Heathmont ,11:25,Morton Park,
607547,13A Black 2022,3,Blackburn Black,Montrose Blue,11:25,Morton Park,
596972,12A 2022,3,Norwood ,Glen Waverley Rovers,11:25,Mullum Mullum Reserve,
596981,13D 2022,3,Norwood Purple,Boronia,11:25,Mullum Mullum Reserve,
596975,14C Girls 2022,3,SBL Wolves Teal,Waverley Blues,11:25,Narre Warren East Reserve,
596988,14A Girls 2022,3,Ferntree Gully Eagles,SBL Wolves Black,11:25,Pickett Reserve,
597006,13B 2022,3,Waverley Blues,Kilsyth,11:25,Pinewood reserve,
596978,14D 2022,3,Kilsyth,Knox Black,11:25,Pinks Reserve,
596987,13C 2022,3,North Ringwood Black,Glen Waverley Hawks ,11:25,Quambee Reserve,
596972,12A 2022,3,North Ringwood Red,Lysterfield Teal,11:25,Quambee Reserve - Back Oval,
596966,12C 2022,3,North Ringwood Black,South Belgrave,11:25,Ringwood North Reserve,
596973,14C 2022,3,Noble Park,Boronia,11:25,Ross Reserve,
607547,13A Black 2022,3,Wantirna South Green,North Ringwood Red,11:25,Schultz Reserve,
596972,12A 2022,3,Wantirna South Green,Blackburn Black,11:25,Templeton Reserve,
596987,13C 2022,3,Vermont Gold,Lysterfield Grey,11:25,Vermont Recreation Reserve,
596991,12B 2022,3,Mitcham,Lilydale,11:25,Walker Park,
597011,8 South 2022,3,Boronia,Blackburn Black,12:00,Lewis Park,
597011,8 South 2022,3,Vermont,Noble Park/ Vermont,12:00,Lewis Park,
597016,8 North 2022,3,Heathmont,Montrose,12:00,Quambee Reserve,
596993,15B 2022,3,The Basin,Waverley Blues,12:55,Batterham Reserve,
596982,15D 2022,3,Bayswater,Rowville Gold,12:55,Bayswater Junior Oval,
596973,14C 2022,3,South Croydon,South Belgrave,12:55,Benson Oval,
596968,15C 2022,3,Glen Waverley Rovers,Kilsyth,12:55,Brentwood Reserve,
596968,15C 2022,3,Upper Ferntree Gully,Donvale,12:55,Dobson Park,
596992,15A 2022,3,East Ringwood ,Lysterfield Teal,12:55,East Ringwood Reserve,
596986,14A 2022,3,Rowville Hawks,Vermont Purple,12:55,Eildon Park,
596992,15A 2022,3,Rowville Brown,North Ringwood Red,12:55,Eildon Park,
596977,Deakin Uni 16C Girls 2022,3,Montrose,South Croydon,12:55,Elizabeth Bridge Reserve,
596993,15B 2022,3,Forest Hill,Heathmont,12:55,Forest Hill Reserve,
596978,14D 2022,3,East Ringwood White,North Ringwood Black,12:55,Glen Park,
596970,Deakin Uni 16B Girls 2022,3,Heathmont,Bayswater,12:55,Heatherdale Reserve,
596982,15D 2022,3,Mooroolbark Gold,Vermont Gold,12:55,Kiloran Park,
596968,15C 2022,3,Knox,South Croydon,12:55,Knox Gardens Reserve,
596986,14A 2022,3,Lysterfield ,Croydon,12:55,Lakesfield Reserve,
596982,15D 2022,3,Fairpark,Lysterfield Grey,12:55,Lewis Park,
596971,Deakin Uni 16A Girls 2022,3,Rowville Knights,Ferntree Gully Eagles Blue,12:55,Liberty Reserve,
596972,12A 2022,3,Vermont Purple,South Croydon,12:55,Livingstone Primary School,
596982,15D 2022,3,Boronia,Montrose Red,12:55,Miller Park,
596978,14D 2022,3,Montrose Red,Blackburn Red,12:55,Montrose Recreation Reserve,
596968,15C 2022,3,Blackburn Red,North Ringwood Black,12:55,Morton Park,
596986,14A 2022,3,Blackburn Black,Mitcham,12:55,Morton Park,
596970,Deakin Uni 16B Girls 2022,3,Ferntree Gully /Norwood,Knox,12:55,Mullum Mullum Reserve,
596993,15B 2022,3,Norwood,Noble Park,12:55,Mullum Mullum Reserve,
596993,15B 2022,3,South Belgrave,Mooroolbark Green,12:55,Narre Warren East Reserve,
596969,14B 2022,3,Ferntree Gully Eagles,Rowville Knights,12:55,Pickett Reserve,
596969,14B 2022,3,Waverley Blues,East Burwood,12:55,Pinewood reserve,
596977,Deakin Uni 16C Girls 2022,3,Kilsyth,SBL Wolves Teal,12:55,Pinks Reserve,
596986,14A 2022,3,North Ringwood Red,Knox Red,12:55,Quambee Reserve,
596970,Deakin Uni 16B Girls 2022,3,North Ringwood,East Ringwood,12:55,Ringwood North Reserve,
596970,Deakin Uni 16B Girls 2022,3,Wantirna South,Endeavour Hills/Rowville,12:55,Schultz Reserve,
596973,14C 2022,3,Wantirna South,Upper Ferntree Gully,12:55,Templeton Reserve,
596978,14D 2022,3,Vermont Gold,Coldstream,12:55,Vermont Recreation Reserve,
